Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,checkpoint-avuh,checkpoint-nnz8,checkpoint-a42j,checkpoint-dy11,checkpoint-pxfe,checkpoint-2q1l,checkpoint-d6dn,checkpoint-ousn,randomiser-s8gy,Randomise questionnaire elements?,Question Key,Response
6,1616667281093,25/03/2021 10:14:41,1616667281297,0,25/03/2021 10:14:41,47307,12,questionnaire-xbvt,,11303577,5e67bcf03f8a34063871ba27,3447791,,complete,,605c60e4542f0944a90a329a,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1366x768,1349x626,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask2,No,response-6,1
7,1616667281093,25/03/2021 10:14:41,1616667281298,0,25/03/2021 10:14:41,47307,12,questionnaire-xbvt,,11303577,5e67bcf03f8a34063871ba27,3447791,,complete,,605c60e4542f0944a90a329a,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1366x768,1349x626,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask2,No,END QUESTIONNAIRE,64561
1,1616667206958,25/03/2021 10:13:26,1616667207430,2,25/03/2021 12:13:27,47307,12,questionnaire-xbvt,,11303567,604b6c5e2ea9d155393b76b1,3447787,,complete,,605c601c9be32ef976179ad0,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1536x864,1536x722,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask1,No,BEGIN QUESTIONNAIRE,
2,1616667229442,25/03/2021 10:13:49,1616667229966,2,25/03/2021 12:13:49,47307,12,questionnaire-xbvt,,11303567,604b6c5e2ea9d155393b76b1,3447787,,complete,,605c601c9be32ef976179ad0,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1536x864,1519x722,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask1,No,response-2,1
3,1616667229681,25/03/2021 10:13:49,1616667229968,2,25/03/2021 12:13:49,47307,12,questionnaire-xbvt,,11303567,604b6c5e2ea9d155393b76b1,3447787,,complete,,605c601c9be32ef976179ad0,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1536x864,1519x722,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask1,No,response-3,1
4,1616667229681,25/03/2021 10:13:49,1616667229968,2,25/03/2021 12:13:49,47307,12,questionnaire-xbvt,,11303567,604b6c5e2ea9d155393b76b1,3447787,,complete,,605c601c9be32ef976179ad0,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1536x864,1519x722,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask1,No,response-4,1
5,1616667229681,25/03/2021 10:13:49,1616667229968,2,25/03/2021 12:13:49,47307,12,questionnaire-xbvt,,11303567,604b6c5e2ea9d155393b76b1,3447787,,complete,,605c601c9be32ef976179ad0,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1536x864,1519x722,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask1,No,response-5,1
6,1616667229681,25/03/2021 10:13:49,1616667229968,2,25/03/2021 12:13:49,47307,12,questionnaire-xbvt,,11303567,604b6c5e2ea9d155393b76b1,3447787,,complete,,605c601c9be32ef976179ad0,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1536x864,1519x722,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask1,No,response-6,1
7,1616667229681,25/03/2021 10:13:49,1616667229968,2,25/03/2021 12:13:49,47307,12,questionnaire-xbvt,,11303567,604b6c5e2ea9d155393b76b1,3447787,,complete,,605c601c9be32ef976179ad0,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1536x864,1519x722,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask1,No,END QUESTIONNAIRE,22539
1,1616667199509,25/03/2021 10:13:19,1616667199232,2,25/03/2021 12:13:19,47307,12,questionnaire-xbvt,,11303557,60460d45e253b801e6d02c54,3447784,,complete,,605c61c5ed6b11900f271467,computer,Desktop or Laptop,Mac OS 10.15,Firefox 83.0,1440x900,1440x665,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice1,No,BEGIN QUESTIONNAIRE,
2,1616667372676,25/03/2021 10:16:12,1616667372067,2,25/03/2021 12:16:12,47307,12,questionnaire-xbvt,,11303557,60460d45e253b801e6d02c54,3447784,,complete,,605c61c5ed6b11900f271467,computer,Desktop or Laptop,Mac OS 10.15,Firefox 83.0,1440x900,1440x826,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice1,No,response-2,1
3,1616667372926,25/03/2021 10:16:12,1616667372068,2,25/03/2021 12:16:12,47307,12,questionnaire-xbvt,,11303557,60460d45e253b801e6d02c54,3447784,,complete,,605c61c5ed6b11900f271467,computer,Desktop or Laptop,Mac OS 10.15,Firefox 83.0,1440x900,1440x826,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice1,No,response-3,1
4,1616667372926,25/03/2021 10:16:12,1616667372069,2,25/03/2021 12:16:12,47307,12,questionnaire-xbvt,,11303557,60460d45e253b801e6d02c54,3447784,,complete,,605c61c5ed6b11900f271467,computer,Desktop or Laptop,Mac OS 10.15,Firefox 83.0,1440x900,1440x826,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice1,No,response-4,1
5,1616667372926,25/03/2021 10:16:12,1616667372069,2,25/03/2021 12:16:12,47307,12,questionnaire-xbvt,,11303557,60460d45e253b801e6d02c54,3447784,,complete,,605c61c5ed6b11900f271467,computer,Desktop or Laptop,Mac OS 10.15,Firefox 83.0,1440x900,1440x826,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice1,No,response-5,1
6,1616667372926,25/03/2021 10:16:12,1616667372069,2,25/03/2021 12:16:12,47307,12,questionnaire-xbvt,,11303557,60460d45e253b801e6d02c54,3447784,,complete,,605c61c5ed6b11900f271467,computer,Desktop or Laptop,Mac OS 10.15,Firefox 83.0,1440x900,1440x826,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice1,No,response-6,1
7,1616667372926,25/03/2021 10:16:12,1616667372069,2,25/03/2021 12:16:12,47307,12,questionnaire-xbvt,,11303557,60460d45e253b801e6d02c54,3447784,,complete,,605c61c5ed6b11900f271467,computer,Desktop or Laptop,Mac OS 10.15,Firefox 83.0,1440x900,1440x826,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice1,No,END QUESTIONNAIRE,172837
1,1616667185183,25/03/2021 10:13:05,1616667186637,0,25/03/2021 10:13:06,47307,12,questionnaire-xbvt,,11303543,602ab0d710c7c111e4b81763,3447782,,complete,,605c61a848105b5aa9b8c1cd,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1280x720,1280x646,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice1,No,BEGIN QUESTIONNAIRE,
2,1616667250338,25/03/2021 10:14:10,1616667251829,0,25/03/2021 10:14:11,47307,12,questionnaire-xbvt,,11303543,602ab0d710c7c111e4b81763,3447782,,complete,,605c61a848105b5aa9b8c1cd,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1280x720,1263x646,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice1,No,response-2,1
3,1616667250400,25/03/2021 10:14:10,1616667251831,0,25/03/2021 10:14:11,47307,12,questionnaire-xbvt,,11303543,602ab0d710c7c111e4b81763,3447782,,complete,,605c61a848105b5aa9b8c1cd,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1280x720,1263x646,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice1,No,response-3,1
4,1616667250400,25/03/2021 10:14:10,1616667251831,0,25/03/2021 10:14:11,47307,12,questionnaire-xbvt,,11303543,602ab0d710c7c111e4b81763,3447782,,complete,,605c61a848105b5aa9b8c1cd,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1280x720,1263x646,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice1,No,response-4,1
5,1616667250400,25/03/2021 10:14:10,1616667251831,0,25/03/2021 10:14:11,47307,12,questionnaire-xbvt,,11303543,602ab0d710c7c111e4b81763,3447782,,complete,,605c61a848105b5aa9b8c1cd,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1280x720,1263x646,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice1,No,response-5,1
6,1616667250400,25/03/2021 10:14:10,1616667251831,0,25/03/2021 10:14:11,47307,12,questionnaire-xbvt,,11303543,602ab0d710c7c111e4b81763,3447782,,complete,,605c61a848105b5aa9b8c1cd,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1280x720,1263x646,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice1,No,response-6,1
7,1616667250400,25/03/2021 10:14:10,1616667251831,0,25/03/2021 10:14:11,47307,12,questionnaire-xbvt,,11303543,602ab0d710c7c111e4b81763,3447782,,complete,,605c61a848105b5aa9b8c1cd,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1280x720,1263x646,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice1,No,END QUESTIONNAIRE,65194
1,1616667163429,25/03/2021 10:12:43,1616667164039,-7,25/03/2021 03:12:44,47307,12,questionnaire-xbvt,,11303520,5efefa7e0edf450309b01441,3447777,,complete,,605c60bbd912b5d7d3252dbf,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1366x768,1366x693,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice2,No,BEGIN QUESTIONNAIRE,
2,1616667182317,25/03/2021 10:13:02,1616667182963,-7,25/03/2021 03:13:02,47307,12,questionnaire-xbvt,,11303520,5efefa7e0edf450309b01441,3447777,,complete,,605c60bbd912b5d7d3252dbf,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1366x768,1349x693,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice2,No,response-2,1
3,1616667182508,25/03/2021 10:13:02,1616667182966,-7,25/03/2021 03:13:02,47307,12,questionnaire-xbvt,,11303520,5efefa7e0edf450309b01441,3447777,,complete,,605c60bbd912b5d7d3252dbf,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1366x768,1349x693,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice2,No,response-3,1
4,1616667182508,25/03/2021 10:13:02,1616667182966,-7,25/03/2021 03:13:02,47307,12,questionnaire-xbvt,,11303520,5efefa7e0edf450309b01441,3447777,,complete,,605c60bbd912b5d7d3252dbf,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1366x768,1349x693,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice2,No,response-4,1
5,1616667182508,25/03/2021 10:13:02,1616667182966,-7,25/03/2021 03:13:02,47307,12,questionnaire-xbvt,,11303520,5efefa7e0edf450309b01441,3447777,,complete,,605c60bbd912b5d7d3252dbf,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1366x768,1349x693,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice2,No,response-5,1
6,1616667182508,25/03/2021 10:13:02,1616667182966,-7,25/03/2021 03:13:02,47307,12,questionnaire-xbvt,,11303520,5efefa7e0edf450309b01441,3447777,,complete,,605c60bbd912b5d7d3252dbf,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1366x768,1349x693,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice2,No,response-6,1
7,1616667182508,25/03/2021 10:13:02,1616667182966,-7,25/03/2021 03:13:02,47307,12,questionnaire-xbvt,,11303520,5efefa7e0edf450309b01441,3447777,,complete,,605c60bbd912b5d7d3252dbf,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1366x768,1349x693,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice2,No,END QUESTIONNAIRE,18927
1,1616667111205,25/03/2021 10:11:51,1616667113275,2,25/03/2021 12:11:53,47307,12,questionnaire-xbvt,,11303455,5fbfc10b6e4c4c33c87c186b,3447766,,complete,,605c5facda4ddfd633a4ac1b,computer,Desktop or Laptop,Windows 8.1,Firefox 87.0,1366x768,1366x654,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask1,No,BEGIN QUESTIONNAIRE,
2,1616667347273,25/03/2021 10:15:47,1616667349275,2,25/03/2021 12:15:49,47307,12,questionnaire-xbvt,,11303455,5fbfc10b6e4c4c33c87c186b,3447766,,complete,,605c5facda4ddfd633a4ac1b,computer,Desktop or Laptop,Windows 8.1,Firefox 87.0,1366x768,1349x654,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask1,No,response-2,1
3,1616667347570,25/03/2021 10:15:47,1616667349293,2,25/03/2021 12:15:49,47307,12,questionnaire-xbvt,,11303455,5fbfc10b6e4c4c33c87c186b,3447766,,complete,,605c5facda4ddfd633a4ac1b,computer,Desktop or Laptop,Windows 8.1,Firefox 87.0,1366x768,1349x654,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask1,No,response-3,1
4,1616667347570,25/03/2021 10:15:47,1616667349294,2,25/03/2021 12:15:49,47307,12,questionnaire-xbvt,,11303455,5fbfc10b6e4c4c33c87c186b,3447766,,complete,,605c5facda4ddfd633a4ac1b,computer,Desktop or Laptop,Windows 8.1,Firefox 87.0,1366x768,1349x654,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask1,No,response-4,1
5,1616667347570,25/03/2021 10:15:47,1616667349294,2,25/03/2021 12:15:49,47307,12,questionnaire-xbvt,,11303455,5fbfc10b6e4c4c33c87c186b,3447766,,complete,,605c5facda4ddfd633a4ac1b,computer,Desktop or Laptop,Windows 8.1,Firefox 87.0,1366x768,1349x654,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask1,No,response-5,1
6,1616667347570,25/03/2021 10:15:47,1616667349295,2,25/03/2021 12:15:49,47307,12,questionnaire-xbvt,,11303455,5fbfc10b6e4c4c33c87c186b,3447766,,complete,,605c5facda4ddfd633a4ac1b,computer,Desktop or Laptop,Windows 8.1,Firefox 87.0,1366x768,1349x654,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask1,No,response-6,1
7,1616667347570,25/03/2021 10:15:47,1616667349296,2,25/03/2021 12:15:49,47307,12,questionnaire-xbvt,,11303455,5fbfc10b6e4c4c33c87c186b,3447766,,complete,,605c5facda4ddfd633a4ac1b,computer,Desktop or Laptop,Windows 8.1,Firefox 87.0,1366x768,1349x654,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask1,No,END QUESTIONNAIRE,236020
1,1616667083667,25/03/2021 10:11:23,1616667082810,1,25/03/2021 11:11:22,47307,12,questionnaire-xbvt,,11303434,5ef630007a4f7c2e550ef111,3447764,,complete,,605c613049089d5f837c14dd,computer,Desktop or Laptop,Windows 10,Firefox 86.0,1536x864,1536x750,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask2,No,BEGIN QUESTIONNAIRE,
2,1616667109907,25/03/2021 10:11:49,1616667109082,1,25/03/2021 11:11:49,47307,12,questionnaire-xbvt,,11303434,5ef630007a4f7c2e550ef111,3447764,,complete,,605c613049089d5f837c14dd,computer,Desktop or Laptop,Windows 10,Firefox 86.0,1536x864,1519x750,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask2,No,response-2,1
3,1616667110007,25/03/2021 10:11:50,1616667109087,1,25/03/2021 11:11:49,47307,12,questionnaire-xbvt,,11303434,5ef630007a4f7c2e550ef111,3447764,,complete,,605c613049089d5f837c14dd,computer,Desktop or Laptop,Windows 10,Firefox 86.0,1536x864,1519x750,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask2,No,response-3,1
4,1616667110007,25/03/2021 10:11:50,1616667109087,1,25/03/2021 11:11:49,47307,12,questionnaire-xbvt,,11303434,5ef630007a4f7c2e550ef111,3447764,,complete,,605c613049089d5f837c14dd,computer,Desktop or Laptop,Windows 10,Firefox 86.0,1536x864,1519x750,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask2,No,response-4,1
5,1616667110007,25/03/2021 10:11:50,1616667109088,1,25/03/2021 11:11:49,47307,12,questionnaire-xbvt,,11303434,5ef630007a4f7c2e550ef111,3447764,,complete,,605c613049089d5f837c14dd,computer,Desktop or Laptop,Windows 10,Firefox 86.0,1536x864,1519x750,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask2,No,response-5,1
6,1616667110007,25/03/2021 10:11:50,1616667109089,1,25/03/2021 11:11:49,47307,12,questionnaire-xbvt,,11303434,5ef630007a4f7c2e550ef111,3447764,,complete,,605c613049089d5f837c14dd,computer,Desktop or Laptop,Windows 10,Firefox 86.0,1536x864,1519x750,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask2,No,response-6,1
7,1616667110007,25/03/2021 10:11:50,1616667109089,1,25/03/2021 11:11:49,47307,12,questionnaire-xbvt,,11303434,5ef630007a4f7c2e550ef111,3447764,,complete,,605c613049089d5f837c14dd,computer,Desktop or Laptop,Windows 10,Firefox 86.0,1536x864,1519x750,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,mask2,No,END QUESTIONNAIRE,26279
1,1616667082929,25/03/2021 10:11:22,1616667082740,1,25/03/2021 11:11:22,47307,12,questionnaire-xbvt,,11303427,5eff0b0d1311a5436d0d6810,3447763,,complete,,605c5fb95bc81a79f6686d57,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1536x864,1536x750,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice2,No,BEGIN QUESTIONNAIRE,
2,1616667121674,25/03/2021 10:12:01,1616667121510,1,25/03/2021 11:12:01,47307,12,questionnaire-xbvt,,11303427,5eff0b0d1311a5436d0d6810,3447763,,complete,,605c5fb95bc81a79f6686d57,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1536x864,1519x750,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice2,No,response-2,1
3,1616667121952,25/03/2021 10:12:01,1616667121512,1,25/03/2021 11:12:01,47307,12,questionnaire-xbvt,,11303427,5eff0b0d1311a5436d0d6810,3447763,,complete,,605c5fb95bc81a79f6686d57,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1536x864,1519x750,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice2,No,response-3,1
4,1616667121952,25/03/2021 10:12:01,1616667121513,1,25/03/2021 11:12:01,47307,12,questionnaire-xbvt,,11303427,5eff0b0d1311a5436d0d6810,3447763,,complete,,605c5fb95bc81a79f6686d57,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1536x864,1519x750,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice2,No,response-4,1
5,1616667121952,25/03/2021 10:12:01,1616667121513,1,25/03/2021 11:12:01,47307,12,questionnaire-xbvt,,11303427,5eff0b0d1311a5436d0d6810,3447763,,complete,,605c5fb95bc81a79f6686d57,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1536x864,1519x750,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice2,No,response-5,1
6,1616667121952,25/03/2021 10:12:01,1616667121513,1,25/03/2021 11:12:01,47307,12,questionnaire-xbvt,,11303427,5eff0b0d1311a5436d0d6810,3447763,,complete,,605c5fb95bc81a79f6686d57,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1536x864,1519x750,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice2,No,response-6,1
7,1616667121952,25/03/2021 10:12:01,1616667121513,1,25/03/2021 11:12:01,47307,12,questionnaire-xbvt,,11303427,5eff0b0d1311a5436d0d6810,3447763,,complete,,605c5fb95bc81a79f6686d57,computer,Desktop or Laptop,Windows 10,Firefox 87.0,1536x864,1519x750,PostDebriefCP,Info_Consent_Form,11,PostConsentCP,PostBrowserFullscreenCP,PostDebriefCP,PostTenMinBreak,PostFamCP,PostTrainingCP,PostRecogCP,PostThreeItemCP,slice2,No,END QUESTIONNAIRE,38774
